score,avg_time,prev_time,prev_category,prev_length,category
20448,1.92,1.07,Hard,280,1
39090,2.57,2.18,Hard,208,1
29817,5.62,7.66,Hard,166,0
34954,3.74,6.23,Easy,233,1
16075,1.21,3.03,Easy,321,1
41708,5.86,3.12,Hard,468,0
42108,1.17,7.45,Hard,398,0
7860,5.32,8.86,Easy,445,0
34933,5.32,8.93,Easy,242,1
40118,6.93,1.96,Hard,182,1
5543,3.22,5.01,Easy,441,0
16275,4.69,5.22,Hard,215,0
20931,6.72,7.76,Easy,313,0
6721,4.92,0.92,Easy,232,1
44866,2.98,1.41,Hard,463,1
282,4.79,6.75,Easy,319,0
2761,6.95,4.17,Easy,195,1
2172,3.32,4.62,Easy,270,1
11219,0.83,2.12,Hard,433,0
2179,5.21,6.27,Hard,163,0
45583,5.37,2.37,Easy,163,1
34778,1.97,0.68,Hard,410,1
37515,2.52,3.53,Hard,482,1
11872,4.51,9.4,Hard,228,0
26096,3.57,2.53,Easy,428,1
49744,1.42,5.17,Hard,306,1
26695,2.06,8.69,Easy,315,1
31099,2.2,8.21,Hard,412,0
4869,3.56,6.94,Hard,354,0
46985,6.49,0.88,Easy,428,1
5230,0.87,2.35,Easy,448,1
46736,6.81,6.37,Hard,408,0
48719,4.74,9.72,Easy,184,1
15691,5.33,5.24,Hard,206,0
10134,3.43,9.84,Hard,386,0
22811,1.56,9.66,Hard,247,0
13587,3.92,8.56,Easy,483,0
4937,4.6,7.9,Easy,497,0
19658,4.19,4.77,Hard,268,0
20743,4.53,3.11,Easy,202,1
44995,1.57,0.51,Easy,191,1
12732,3.05,9.6,Hard,250,0
47752,0.91,7.84,Hard,370,0
11979,3.7,1.2,Hard,336,0
30270,1.68,8.57,Hard,408,0
48358,6.01,4.56,Hard,489,0
38433,5.63,0.88,Easy,345,1
28783,1.52,3.43,Easy,444,1
11365,0.65,5.81,Easy,365,0
30759,2.56,3.26,Easy,425,1
10118,1.72,4.95,Easy,414,1
6872,6,4.16,Easy,207,1
14301,0.5,5.73,Hard,197,0
39430,3.62,1.07,Hard,347,1
2299,4.28,2.44,Easy,387,0
8885,0.74,8.16,Hard,371,0
47259,1.01,2.89,Hard,196,1
42395,2.32,5.36,Hard,484,0
17241,0.92,1.7,Hard,268,1
31958,6.04,4.27,Easy,386,1
43738,2.99,6.49,Easy,182,1
25948,3.05,2.04,Hard,446,1
35751,5.52,7.92,Easy,427,0
35985,4.82,9.26,Hard,479,0
1564,0.8,8.46,Hard,169,0
43296,1.27,1.36,Easy,350,1
28505,2.81,7.34,Hard,449,0
11728,4.83,4.92,Hard,266,0
43946,3.71,7.34,Easy,359,1
43583,5.19,3.68,Easy,352,1
44182,5.03,1.23,Easy,327,1
8517,5.84,4.2,Easy,437,0
48702,5.35,1.9,Hard,176,1
7947,4.68,6.22,Easy,474,0
21877,1.35,2.73,Hard,194,1
16053,0.62,6.53,Easy,428,0
3957,2.05,6.18,Hard,231,0
44716,2.46,9.97,Easy,387,1
46439,4.59,0.84,Hard,470,0
33160,1.03,7.89,Easy,215,1
49825,4.91,6.73,Hard,396,0
8819,4.95,2.77,Easy,300,1
17335,4.1,3.52,Hard,225,0
9036,1.03,2.13,Easy,473,1
48418,4.24,8.5,Hard,394,0
19755,5.61,3.6,Hard,318,0
42175,3.11,5.81,Easy,197,1
32740,2.27,3.31,Hard,393,1
33056,1.37,4.16,Hard,350,1
32408,2.22,7.21,Hard,451,0
10476,2.92,7.18,Hard,394,0
39274,5.08,7.49,Easy,465,0
10069,6.09,2.08,Easy,205,1
42883,1.37,8.08,Easy,327,1
38360,4.93,7.92,Easy,193,1
38368,1.77,3.6,Hard,223,1
42925,3.63,3.34,Hard,474,1
7771,3.76,7.14,Hard,155,0
5862,2.82,1.95,Easy,293,1
2021,3.96,8.34,Hard,388,0
28627,4.58,6.01,Hard,229,0
20073,3.86,6.1,Easy,409,0
42819,0.86,8.32,Hard,401,0
40048,5.09,7.21,Hard,474,0
8622,2.75,8.85,Hard,205,0
43904,6.61,5.38,Easy,375,0
26123,4.17,8.04,Hard,202,0
48993,5.15,8.69,Hard,488,0
33276,6.08,7.46,Hard,480,0
7430,4.55,6.17,Easy,213,0
5693,1.16,8.71,Easy,261,1
41334,6.42,3.4,Easy,161,1
7866,5.42,1.13,Easy,307,1
30239,1.49,9.47,Hard,378,0
38453,5.43,6.49,Hard,165,0
29246,5.46,4.3,Hard,430,0
40819,1.49,8.7,Easy,306,1
10714,5.26,3.29,Easy,496,0
11209,0.68,9.73,Hard,261,0
42579,4.43,8.61,Hard,178,0
34330,3.03,6.86,Easy,182,1
48313,1.91,5.79,Hard,166,1
31792,1.51,2.85,Hard,402,1
6266,5.68,6.9,Easy,461,0
46064,6.72,4.81,Hard,314,1
31609,2.55,0.84,Easy,310,1
19241,0.84,4.27,Easy,241,1
9144,5.37,1.1,Hard,194,0
35566,3.21,4.9,Easy,470,1
8145,3.51,7.28,Easy,371,0
13219,4.06,3.38,Easy,368,0
18966,4.49,5.16,Hard,180,0
29995,5.34,0.69,Easy,434,1
15953,2.28,5.75,Hard,492,0
39107,1.36,2.91,Easy,339,1
11740,6.2,3.17,Easy,170,1
11319,6.51,5.85,Hard,329,0
33270,4.13,7.82,Hard,323,0
19484,5.58,8.71,Easy,307,0
31580,1.28,5.41,Easy,183,1
41264,2.52,8.42,Easy,406,1
43566,0.88,9.29,Easy,391,1
30789,4.71,5.82,Hard,221,0
227,5.41,5.77,Hard,415,0
27193,6.85,9.96,Easy,460,0
14132,1.37,7.4,Easy,459,0
42433,5.26,9.9,Hard,293,0
14887,1.53,3.67,Easy,167,1
25291,1.9,9.11,Easy,483,1
46577,1.38,3.23,Hard,214,1
33905,5.92,3,Easy,418,1
6522,6.52,7.09,Easy,462,0
43366,2.02,3.22,Easy,338,1
2818,5.97,7.13,Hard,294,0
49646,1.51,1.02,Hard,412,1
7135,4.12,6.46,Easy,265,0
37506,1.22,8.11,Easy,454,1
18764,4.03,8.88,Hard,303,0
27563,1.28,7.9,Hard,420,0
33551,4.92,6.88,Hard,257,0
5500,5.03,0.87,Easy,349,0
27339,1.58,9.71,Hard,252,1
41497,1.37,6.21,Easy,258,1
45954,2.35,1.27,Easy,342,1
16702,3.47,6.51,Easy,325,1
49440,1.32,7.89,Hard,238,1
22317,6.45,4.79,Hard,303,0
37911,5.38,9.17,Hard,180,0
25780,4.26,4.19,Hard,416,0
35151,1.34,4.65,Easy,317,1
14222,2.59,1.08,Easy,408,1
40331,0.57,6.32,Easy,298,1
1274,1.22,6.11,Hard,449,0
24927,0.96,0.71,Hard,237,1
27351,5.64,2.03,Easy,213,1
29359,3.62,9.9,Easy,211,1
27147,3.45,1.84,Hard,286,1
19579,0.78,0.63,Hard,192,1
12227,0.98,8.14,Hard,469,0
14232,0.9,4.61,Hard,151,1
26132,2.6,4.24,Hard,492,1
36848,1.35,8.63,Hard,173,1
13222,5.96,5.2,Hard,302,0
824,4.86,4.06,Easy,491,0
24455,3.37,5.18,Hard,252,0
40242,5.55,6.88,Hard,219,0
44774,6.4,2.21,Hard,335,0
41752,3.59,3.21,Easy,451,1
25035,5.36,6.21,Hard,164,0
37060,1.62,6.14,Hard,328,0
17631,4.88,9.28,Hard,428,0
40904,5.99,5.78,Hard,215,0
5270,3.94,3.54,Easy,399,1
191,6.33,7.93,Easy,280,0
48667,6.91,5.18,Hard,481,0
40882,6.65,1.29,Easy,451,1
699,6.2,1.26,Hard,427,0
15553,5.86,9.87,Easy,480,0
17727,2.31,7.15,Easy,396,0
12214,6.05,1.33,Hard,466,0
37024,4.66,9.56,Easy,428,0
14677,6.37,9.14,Hard,258,0
39923,5.83,7.1,Hard,471,0
16354,1.36,1.78,Hard,251,1
32418,1.26,9.24,Hard,373,0
1183,3.66,3.62,Easy,258,1
36024,6.9,1.58,Hard,409,0
43949,1.17,4.45,Hard,392,1
9708,6.7,6.54,Hard,453,0
32341,4.7,0.93,Hard,404,0
24767,4.14,2.29,Hard,490,0
43302,2.49,6.25,Hard,415,0
19996,2.16,5.57,Hard,180,0
10921,4.02,7.22,Hard,193,0
45249,5.38,6.89,Easy,325,1
10359,0.88,6.64,Hard,438,0
22757,1.45,0.92,Easy,259,1
19929,6.72,7.41,Hard,274,0
27991,4.52,7.39,Hard,299,0
33725,6.22,7.62,Hard,176,0
42528,1.91,1.21,Hard,422,1
40244,5.98,4.09,Easy,490,1
17959,6.68,6.92,Hard,408,0
27691,4.68,4.48,Hard,242,1
37894,6.71,1.17,Hard,344,0
2242,2.35,2.27,Easy,242,1
35138,6.27,6.54,Hard,160,0
21785,3.13,9.12,Hard,183,0
11341,1.65,5.24,Easy,161,1
2634,4.13,2.92,Easy,173,1
13369,2.69,5.94,Easy,239,1
24057,2.29,6.96,Easy,470,0
14144,6.01,5.6,Easy,336,0
487,6.77,2.02,Hard,255,0
12952,2.59,5.51,Hard,295,0
21570,1.08,6.78,Hard,427,0
20654,5.5,1.36,Easy,352,0
14348,4.73,1.8,Hard,410,0
30955,6,7.86,Easy,357,0
18171,5.11,5.43,Easy,163,0
31609,5.02,6.21,Easy,391,0
38771,6.75,9.89,Hard,333,0
22198,6.64,6.35,Easy,154,0
42614,1.11,7.75,Hard,310,1
36295,5.96,9.63,Hard,476,0
32712,1.01,5.1,Easy,361,1
42475,5.51,7.12,Easy,264,1
2466,1.23,6.78,Easy,244,1
19822,2.88,8.51,Easy,357,0
10896,4.83,9.26,Hard,247,0
48064,6.84,0.82,Hard,334,0
40423,2.39,8.23,Easy,296,1
45822,0.57,4.44,Hard,371,1
33261,4.05,6.02,Hard,204,0
20036,3.94,6.31,Hard,319,0
46614,4.93,4.8,Hard,432,0
23421,5.83,4.41,Easy,236,1
12149,2.7,0.9,Hard,268,1
20513,4.41,9.45,Hard,442,0
29411,1.2,5.61,Easy,152,1
17481,2.7,9.27,Easy,460,0
39282,3.39,3.01,Easy,471,1
20582,2.75,6.57,Hard,167,0
37942,4.35,7.8,Easy,291,1
49598,4.35,6.45,Easy,169,1
7104,2.72,2.52,Easy,435,1
1078,6.7,3.92,Easy,425,0
13444,4.99,6.62,Hard,287,0
43088,5.17,7.34,Hard,485,0
17003,3.9,0.79,Hard,442,0
45419,4.13,5.8,Hard,186,0
1079,5.16,2.73,Hard,182,0
26762,0.63,7.3,Hard,447,0
3095,5.24,5.51,Easy,439,0
38767,4.99,0.85,Hard,428,0
1455,2.91,0.54,Easy,426,1
19581,3.87,6.41,Hard,496,0
33827,6.2,5.47,Hard,170,0
5357,1.95,4.78,Easy,353,1
35586,6.85,3.53,Easy,445,1
14717,6.25,7.99,Easy,469,0
10826,6.57,3.5,Easy,370,0
26453,5.82,7.54,Hard,303,0
5059,6.12,9.95,Hard,428,0
38106,2.48,6.54,Easy,387,1
11245,3.97,1.2,Easy,404,1
26276,6.75,4.35,Hard,413,0
42900,2.04,7.15,Easy,179,1
30999,2.55,1.41,Easy,180,1
50657,5.64,7.09,Hard,325,0
2011,6.33,8.02,Easy,208,0
15218,2.51,4.52,Easy,242,1
26992,2.91,5.19,Hard,485,0
27714,5.65,1.6,Easy,454,1
41526,1.44,9.41,Easy,178,1
20416,5.67,5.45,Hard,356,0
27055,6.73,4.08,Hard,415,0
11324,5.27,0.95,Easy,357,0
34889,5.91,8.69,Easy,199,1
39963,2.94,7.69,Easy,390,1
25942,2.17,4.18,Hard,352,1
8729,0.94,1.1,Hard,272,1
42407,3.75,8.67,Hard,167,1
9579,5.91,3.62,Easy,457,0
4633,4.28,3.23,Hard,351,0
23005,3.33,6.41,Easy,234,1
5702,1.79,1.3,Hard,437,0
11226,1.81,6.99,Easy,351,0
25689,5.15,6.63,Easy,479,0
17897,0.88,2.09,Hard,477,0
47651,2.92,4.47,Easy,280,1
49990,1.47,5.34,Easy,234,1
47674,0.78,7.21,Easy,239,1
35880,0.66,1.83,Hard,181,1
9690,5.36,3.3,Hard,257,0
23615,1.31,9.37,Hard,309,0
42074,0.68,6.79,Easy,437,1
32458,5.32,2.88,Easy,301,1
12596,6.36,8.34,Hard,372,0
38203,7,6.89,Easy,285,1
17068,5.81,7.07,Hard,219,0
21373,4.95,2.31,Hard,176,0
1915,4.33,8.24,Easy,469,0
4590,5.43,4.18,Hard,356,0
13646,5.56,1.61,Hard,472,0
6868,4.04,3.67,Hard,483,0
4235,1.98,8.56,Hard,178,0
20049,4.05,4.72,Easy,174,1
33007,4.2,8.86,Easy,488,0
12843,3.39,8.8,Hard,427,0
19845,5.21,5.2,Hard,243,0
50568,3.23,2.61,Easy,190,1
567,0.57,3.64,Easy,373,1
21869,5.88,5.17,Easy,396,0
25728,3.17,3.78,Easy,226,1
18743,5.51,7.11,Easy,161,0
13277,2.59,0.51,Easy,306,1
45279,3.84,4.63,Easy,430,1
1382,3,2.03,Easy,370,1
387,6.32,5.79,Hard,481,0
28631,5.04,4.87,Easy,452,1
8402,1.71,4.15,Hard,464,0
42517,5.41,5.22,Hard,167,0
2331,6.34,2.38,Hard,393,0
44490,4.99,8.32,Hard,167,0
16076,5.92,7.16,Hard,431,0
18632,2.23,0.75,Easy,357,1
30653,6.65,5.46,Easy,182,1
8777,2.24,1.96,Hard,380,0
24758,2.11,8.78,Hard,154,0
37764,5.25,3.23,Hard,218,1
27473,4.72,8.12,Hard,388,0
15890,1.52,8.61,Easy,376,0
33401,6.45,9.29,Hard,166,0
25778,5.5,5.52,Hard,219,0
20966,6.39,8.78,Easy,243,0
32352,0.66,3.74,Hard,379,1
6170,1.34,8.11,Easy,192,1
38647,2.47,1.34,Hard,318,1
22780,2.22,7.06,Easy,495,0
29163,5.13,6.59,Hard,500,0
1353,4.89,7.85,Easy,434,0
26524,5.66,7.1,Easy,338,0
14476,2.11,2.41,Easy,314,1
34171,4.49,4.67,Hard,318,1
44174,3.23,5.12,Easy,343,1
24889,4.75,1.52,Easy,377,0
4666,0.88,1.55,Hard,278,1
3423,2.96,9.9,Hard,321,0
40742,6.65,7.08,Hard,154,0
20366,5.31,9.05,Easy,450,0
1660,2.36,1.38,Easy,437,1
670,5.1,7.64,Easy,366,0
39916,2.71,3.24,Easy,431,1
39499,2.45,6.53,Hard,184,1
33267,2.94,1.12,Hard,408,1
33887,6.86,1.15,Easy,420,1
13917,5.91,1.47,Hard,225,0
11982,6.42,1.26,Hard,361,0
42451,4.2,7.69,Easy,167,1
6896,3.23,6.51,Easy,498,0
29975,0.62,1.58,Easy,437,1
3972,5.66,7.75,Hard,316,0
6092,5.51,0.92,Easy,222,1
3804,6.55,3.21,Hard,285,0
596,1.72,5.45,Easy,402,0
48505,2.48,8.2,Easy,471,1
23426,0.97,7.69,Hard,222,0
17996,3.89,7.22,Hard,235,0
30614,0.75,9.13,Hard,342,0
17175,2.27,5.22,Hard,306,0
37081,3.9,5.41,Hard,324,1
10065,5.55,3.34,Easy,238,1
22922,2.26,4.54,Hard,308,1
23113,3.27,0.65,Hard,213,1
26706,3.56,2.24,Easy,345,1
16174,3.15,6.72,Easy,241,1
49809,5.62,7.65,Easy,251,1
36653,1.89,8.36,Hard,389,0
14651,3.05,3.48,Hard,165,1
41570,4.58,4.12,Easy,319,1
37826,2.48,2.18,Hard,159,1
14815,4.18,8.34,Easy,316,0
25139,5.79,3.46,Hard,288,1
28758,1.86,4.16,Easy,329,1
179,4.39,8.54,Hard,296,0
20888,5.8,2.61,Hard,232,0
5323,2.64,2.13,Easy,476,1
44881,1.72,4.75,Hard,431,1
30446,6.44,4.12,Hard,175,1
4013,4.85,7.12,Hard,450,0
27216,6.23,3.24,Hard,194,1
26142,5.36,9.21,Hard,201,0
11645,3.39,9.05,Hard,472,0
29975,6.38,8.12,Easy,441,0
24038,2.61,3.85,Easy,279,1
47672,6.99,7.85,Easy,389,0
49266,5.35,3.01,Easy,346,1
26350,6.28,3.99,Hard,174,1
24451,6.19,8.91,Hard,455,0
17438,6.79,5.56,Easy,190,0
4031,2.35,2.3,Easy,165,1
27560,5.24,2.78,Easy,466,1
44009,5.62,5.16,Easy,454,0
20631,1.97,2.34,Easy,357,1
5484,3.6,2.02,Easy,436,1
11685,4.05,2.65,Hard,196,0
28371,0.78,1.44,Hard,307,1
16082,4.33,7.43,Easy,448,0
45060,5.97,9.55,Easy,202,1
20996,5.44,5.49,Hard,491,0
17338,2.62,1.33,Hard,287,1
14315,1.99,6.54,Easy,448,0
9476,6.02,9.2,Hard,273,0
9826,4.2,9.22,Easy,380,0
5625,1.08,1.58,Easy,274,1
47012,3.4,7.04,Easy,479,1
32359,0.64,8.96,Easy,244,1
12184,0.63,9.93,Easy,315,1
2836,5.27,1.48,Easy,269,1
3492,3.34,4.36,Easy,337,1
75,2.95,7.32,Easy,170,1
6603,6.66,5.87,Easy,492,0
33947,2.24,9.37,Easy,159,1
32418,4.82,4.55,Easy,351,1
3945,5.14,3.19,Easy,318,1
9777,3.3,0.56,Hard,357,0
42094,1.3,5.34,Hard,197,1
9713,6.24,1.25,Hard,154,0
3733,1.69,6.33,Easy,257,1
17647,2.59,4.1,Easy,246,1
46863,3.27,2.26,Hard,417,1
3548,1.34,9.2,Easy,413,0
2187,0.68,9.65,Easy,410,0
14873,3.42,3.2,Easy,392,1
35364,5.44,8.67,Easy,317,1
13360,6.5,5.45,Hard,150,0
31967,2.9,0.6,Hard,452,1
14587,6.15,2.15,Easy,163,1
50090,6.32,3.31,Hard,271,1
44578,0.59,3.32,Easy,487,1
43728,6.73,3.47,Hard,497,0
32269,2.02,2.28,Easy,391,1
24374,6.95,6.97,Hard,443,0
50763,2.72,6.65,Hard,298,1
48066,4.48,5.38,Hard,407,0
35658,2.69,8.21,Easy,153,1
6196,3.88,3.31,Hard,176,1
17330,2.89,9.49,Hard,351,0
13372,6.22,8.91,Hard,164,0
44138,2.23,0.6,Easy,270,1
42257,6.91,3.54,Easy,179,1
50731,1.27,3.45,Hard,404,1
35435,1.89,5.43,Easy,225,1
5258,2.24,8.67,Hard,417,0
13232,6.47,4.98,Hard,268,0
45107,1.55,1.47,Easy,239,1
15839,5.14,2.33,Hard,325,0
15064,2.65,7.97,Hard,232,0
12411,1.26,7.84,Easy,392,0
27301,0.98,4.06,Easy,263,1
26939,6.96,9.86,Easy,161,1
13410,5.87,8.48,Hard,398,0
40057,6.73,4.46,Easy,448,1
31503,6.98,9.04,Hard,351,0
42812,1.25,4.89,Hard,314,1
5197,6.28,2.39,Easy,433,0
1371,2.77,5.01,Easy,498,0
13568,5.99,3.22,Hard,305,0
36155,1.77,6.58,Hard,231,1
45224,4.53,5.38,Easy,364,0
24653,4.72,4.74,Hard,156,0
33011,2.8,5.17,Hard,407,0
34555,4.83,1.47,Hard,289,1
26020,2.6,6.17,Easy,491,1
32285,4.58,9.51,Hard,449,0
19685,4.65,6.48,Hard,254,0
47534,2.69,7,Hard,310,1
8374,2.66,2.72,Hard,274,1
11781,6.2,3.26,Easy,371,0
361,5.72,6.55,Easy,258,0
49603,4.32,4.1,Easy,255,1
6984,3.28,6.93,Easy,316,1
17678,2.12,6.26,Hard,377,0
20242,6.83,4.11,Hard,298,0
29551,4.55,9.49,Easy,380,0
34753,6.26,4.48,Easy,257,1
9345,4.5,4.08,Easy,446,0
29917,4.32,5.31,Hard,345,0
26340,2.48,4.32,Easy,482,1
2395,4.47,4.52,Easy,261,1
7034,5.31,8.18,Hard,428,0
1518,0.61,3.61,Easy,377,1
14512,4.75,5.56,Hard,185,0
3276,5.52,2.79,Easy,168,1
49626,1.53,9.56,Hard,185,1
20228,4.65,9.57,Easy,217,0
28787,5.58,4.07,Easy,423,1
25062,2.85,3.5,Easy,352,1
37588,1.95,3.66,Hard,398,1
40977,6.86,9.36,Easy,166,1
43620,6.88,9.92,Hard,420,0
17844,6.73,6.28,Easy,463,0
5470,4.98,2.45,Hard,201,0
11494,1.98,2.83,Easy,395,1
8843,3.67,7.96,Hard,246,0
26228,4.11,9.93,Easy,488,0
47337,1.15,4.66,Hard,209,1
46257,2.41,3.37,Hard,221,1
31883,6.45,0.9,Hard,212,1
9129,5.76,8.42,Hard,151,0
41170,2.27,4.83,Hard,351,1
20654,1.48,3.27,Easy,473,1
49177,5.94,5.19,Hard,389,0
39110,1.78,1.18,Easy,333,1
12862,0.75,5.14,Hard,173,0
8942,4.99,6.71,Easy,332,0
45131,2.79,8.58,Hard,251,1
26684,2.26,5.27,Hard,316,1
44802,5.78,8.49,Easy,191,1
334,6.67,4.15,Hard,421,0
12762,3.7,7.43,Easy,402,0
7805,3.32,6.14,Hard,366,0
4209,1.06,0.79,Easy,365,1
28562,1.05,4.96,Easy,229,1
5363,0.52,9.04,Easy,476,0
8511,1.89,3.82,Easy,253,1
19937,0.94,2.37,Easy,187,1
34893,5.68,4.7,Easy,275,1
47902,4.46,1.17,Hard,415,0
9045,0.71,3.1,Easy,308,1
45493,1.34,3.64,Hard,313,1
35514,5.71,4.5,Hard,253,1
3343,3.13,5.74,Hard,369,0
25822,3.05,7.54,Hard,245,1
9767,4.33,1.96,Easy,255,1
46977,3.9,6.91,Easy,431,1
25237,3.14,1.87,Easy,212,1
4999,6.65,8.55,Easy,451,0
49840,3.72,4.19,Easy,162,1
12511,2.91,2.09,Easy,356,1
15471,2.05,5.24,Easy,254,1
46368,3.85,6.86,Hard,254,1
26578,1.84,1.6,Hard,211,1
14247,1.58,1.99,Hard,215,1
49045,2.54,9.8,Hard,249,1
31773,0.84,4.29,Hard,257,1
8765,3.64,4,Hard,235,1
29521,6.65,3.52,Easy,471,1
15487,1.59,8.64,Hard,217,0
10669,6.66,5.93,Hard,410,0
28144,1.65,1.91,Hard,303,1
41339,2.88,5.8,Hard,249,1
42877,0.91,6.15,Hard,154,1
36651,1.76,6.7,Easy,178,1
45620,6.88,8.44,Easy,406,0
15176,1.95,4.94,Hard,454,0
41664,4.55,5.1,Hard,402,0
20569,5.72,3.1,Easy,369,0
26997,5.91,4.43,Easy,427,1
14559,6.28,8.27,Hard,199,0
50548,3.53,6.65,Hard,176,1
10665,6.09,8.43,Hard,330,0
50593,2.64,8.39,Hard,386,0
8741,4.7,1.33,Hard,279,0
3754,5.75,6.73,Hard,261,0
17925,1.86,1.39,Easy,410,1
22894,1.38,5.87,Hard,418,0
34635,4.03,9.83,Hard,467,0
32257,2.86,0.76,Hard,387,1
7659,5.94,4.46,Easy,237,1
44736,5.74,4.52,Hard,221,1
20261,1.15,6.54,Hard,354,0
37479,6.34,2.63,Hard,200,1
38779,2.99,1.51,Easy,204,1
16518,5.37,4.13,Easy,229,1
19213,1.02,6.44,Hard,466,0
15573,5.95,4.04,Easy,485,0
50111,3.28,8.48,Hard,249,1
17577,2.19,4.02,Hard,350,0
28504,5.21,1.61,Hard,331,0
12862,1.75,8.37,Hard,159,0
10989,6.24,1.46,Hard,452,0
26825,3.63,1.94,Hard,359,1
31669,6.8,2.42,Hard,215,1
24935,1.04,2.57,Hard,209,1
8609,5,3.64,Easy,435,0
23881,6.72,2.16,Easy,291,1
49791,2.62,7.22,Easy,466,1
30106,2.73,5.45,Hard,412,0
10666,2.88,5.08,Easy,475,0
37645,4.96,1.07,Hard,173,1
50515,4.42,9.93,Easy,213,1
40752,5.89,3.03,Easy,432,1
40427,5.92,1.03,Hard,323,1
4117,4.04,2.19,Hard,386,0
28703,5.55,7.68,Easy,489,0
24668,5.6,6.99,Hard,369,0
22218,4.13,2.24,Easy,158,1
3460,4.47,9.74,Hard,421,0
43251,0.56,1.26,Hard,247,1
20959,4.96,8.11,Hard,422,0
14266,2.85,3.86,Hard,260,1
46812,0.59,1.87,Hard,208,1
23631,2.79,3.27,Easy,499,1
17971,5.88,2.32,Hard,180,0
2416,2.89,5.3,Hard,276,0
11336,1.75,1.33,Hard,256,1
22776,1.26,5.81,Hard,173,0
9940,6.98,4.36,Easy,244,1
40940,4.59,2.82,Hard,234,1
7425,6.78,5.99,Easy,411,0
15238,6.38,8.02,Hard,484,0
280,2.32,3.66,Hard,168,1
20404,6.44,1.44,Easy,180,1
43419,1.21,2.94,Hard,285,1
17730,4.5,2.66,Hard,450,0
17042,5.7,7.66,Easy,347,0
23750,3.16,2.61,Hard,433,0
39298,3.28,2.88,Easy,238,1
12559,1.75,6.52,Easy,326,0
36886,2.57,9.49,Hard,367,0
31088,2.76,8.77,Hard,227,1
25066,1.2,3.19,Easy,232,1
32498,2.84,7.93,Hard,366,0
29068,6.38,4.26,Easy,294,1
15411,4.22,9.75,Hard,363,0
36832,3.08,8.33,Easy,466,1
1032,5.35,3.16,Hard,247,0
43223,2.56,4.78,Easy,181,1
38844,6.44,2.72,Hard,393,0
27288,2.85,6.8,Hard,279,1
16710,1.4,2.55,Easy,354,1
11293,1.58,5.28,Hard,188,0
16740,0.79,3.27,Hard,343,0
3639,3.88,0.84,Hard,398,0
21542,4.65,2.39,Easy,225,1
29914,4.9,4.98,Hard,304,1
3680,2.46,1.25,Easy,291,1
31086,3.98,6.01,Easy,214,1
7313,6.29,1.07,Easy,327,0
28850,3.37,4.28,Hard,499,1
27318,1.06,3.05,Easy,258,1
1281,6.89,6.59,Hard,327,0
26667,5.88,9.86,Hard,254,0
49299,5.15,3.03,Hard,195,1
27563,4.4,5.32,Hard,353,0
7877,4.33,6.95,Easy,276,0
2973,6.2,8.49,Hard,270,0
38781,2.96,1.16,Hard,348,1
17116,1.46,3.21,Easy,220,1
39343,4.01,3.55,Easy,435,1
2988,4.07,3.12,Hard,325,0
35245,6.22,7.83,Easy,401,0
29336,3.11,3.38,Hard,400,1
9442,1.61,2.23,Easy,324,1
8860,6.63,6.89,Easy,300,0
47709,2.83,8.56,Hard,498,0
28518,6.04,7.96,Hard,256,0
41363,4.49,4.76,Easy,483,1
19984,4.05,8.09,Hard,414,0
2103,5.51,5.24,Hard,322,0
45955,3.19,7.41,Easy,278,1
49388,4.49,0.58,Hard,235,1
47363,4.13,5.1,Easy,331,0
6753,1.32,7.2,Hard,293,0
44741,2.72,2.26,Easy,310,1
2265,4.14,3.42,Easy,446,0
34745,0.71,6.87,Hard,231,1
34275,2.14,7.35,Easy,205,1
3714,6.29,3.4,Hard,498,0
42369,1.07,7.34,Hard,478,0
22191,6.45,3.81,Easy,257,1
17264,4.76,6.65,Hard,376,0
7987,6.13,2.99,Easy,371,0
25156,5.81,0.77,Easy,171,1
38226,1.7,9.17,Hard,289,1
32163,4.26,3.57,Easy,434,1
47166,2.03,4.72,Easy,225,1
8225,2.95,3.85,Easy,415,1
16932,3.02,0.57,Easy,336,1
8166,6.01,5.74,Hard,281,0
5414,0.7,8.67,Easy,391,0
27434,1.28,9.47,Easy,294,1
24052,6.82,0.63,Hard,294,0
2439,6.28,2.17,Hard,198,0
5496,6.17,7.73,Hard,436,0
40009,5.84,9.68,Hard,212,0
12905,0.98,4.55,Hard,226,1
33077,2.6,2.82,Easy,296,1
5963,5.28,3.13,Easy,378,0
15693,3.28,7.4,Hard,413,0
789,4.75,5.63,Hard,172,0
38204,4.95,8.68,Easy,434,0
40298,4.75,4.55,Easy,261,1
46368,1.2,2.46,Hard,352,1
45904,6.07,8.17,Hard,495,0
27625,2.41,6.99,Easy,223,1
15367,1.68,5.87,Easy,258,1
41289,2.52,8.16,Hard,474,0
27911,1.47,4.67,Hard,458,1
48811,3.06,5.13,Easy,367,1
12954,5.27,4.96,Easy,304,1
6997,1.87,8.67,Hard,379,0
30260,2.58,5.7,Hard,480,0
11507,3.39,7.49,Easy,150,1
42492,2.93,5.66,Easy,393,1
11958,2.67,1.85,Easy,218,1
4616,6.34,2.01,Easy,355,0
43975,3.52,8.55,Easy,217,1
44764,3.27,9.35,Easy,166,1
20666,1.52,9.52,Easy,281,1
43045,2.31,8.33,Easy,167,1
3537,5.21,7.05,Hard,302,0
22909,3.82,6.27,Hard,163,0
42821,3.27,1.2,Easy,296,1
45550,4.88,3.9,Hard,253,1
